Datetime,NET MW,ECO O/L FG TEMP,AH O/L FG TEMP,AH I/L PA TEMP,AH O/L PA TEMP,AH I/L SECAIR TEMP,AH O/L SECAIR TEMP,AH O/L SECAIR TEMP,ECO O/L FG ANALR 1 PRB O2 DNSTY 1 VLU,ECO O/L FG ANALR 1 PRB O2 DNSTY 2 VLU,ECO O/L FG ANALR 2 PRB O2 DNSTY 1 VLU,ECO O/L FG ANALR 2 PRB O2 DNSTY 2 VLU,ECO O/L FG PRS,AH O/L FG PRS,PAF A O/L AIR PRS,PAF B O/L AIR PRS,HPA PRS SETP BIAS PV,FDF A O/L AIR PRS,FDF B O/L AIR PRS,AH O/L SECAIR PRS,AH O/L SECAIR PRS,AH RTDRV CURR,B-SB STM FLW,B-SB STM TEMP,AH SOOTBLOWER HOT SIDE RETRACTED,AH SOOTBLOWER COLD SIDE RETRACTED,AH GDBRG TEMP,AH SPT BRG TEMP,AH SECAIR BYP CDPR CDRV POSN FDBK,Unknown_1,Unknown_2,Unknown_3
2025-06-15 08:00:00,0.0,207.5,96.2875,51.7375,240.125,36.7188,197.4375,197.2812,-0.9328,-0.9313,-0.9313,-0.9391,-0.2842,-0.484,-0.0331,-0.0201,-0.2997,-0.1198,-0.1009,-0.023,-0.0236,30.0312,0.812,247.56,1.0,1.0,44.175,40.7625,100.0,,,
2025-06-15 08:30:00,0.0,209.0312,93.4375,51.0062,239.175,36.9813,190.0,190.0,-0.9359,-0.9313,-0.9328,-0.9406,0.0216,-0.09,-0.0136,-0.0201,-0.0755,-0.0161,-0.0069,-0.023,-0.0236,30.5312,0.783,229.2,1.0,1.0,47.6937,40.6437,100.0,,,
2025-06-15 09:00:00,0.0,207.4062,92.8625,50.9812,233.55,38.2687,190.7812,190.9062,-0.9328,-0.9313,-0.9328,-0.9453,0.0194,-0.081,-0.012,-0.0185,-0.0692,-0.0143,-0.0038,-0.023,-0.023,30.6375,1.481,212.9,1.0,1.0,49.0938,40.5,100.0,,,
2025-06-15 09:30:00,0.0,202.1562,91.4875,50.8937,227.55,39.0062,190.25,190.2812,-0.9328,-0.9328,-0.9344,-0.9422,0.0199,-0.075,-0.0217,-0.0201,-0.0723,-0.0191,-0.0082,-0.023,-0.023,30.5312,1.297,198.76,1.0,1.0,49.5562,40.2062,100.0,,,
2025-06-15 10:00:00,0.0,197.1875,89.6125,50.7437,221.875,39.3562,188.9375,189.0312,-0.9328,-0.9328,-0.9328,-0.9406,0.019,-0.074,-0.0153,-0.0217,-0.0722,-0.0121,-0.0038,-0.023,-0.023,31.6625,0.94,187.26,1.0,1.0,49.7687,40.2188,100.0,,,
2025-06-15 10:30:00,0.0,192.9062,88.0,50.5875,216.65,39.6437,187.375,187.4062,-0.9344,-0.9344,-0.9328,-0.9406,-0.0191,-0.0995,-0.0136,-0.0169,-0.0909,-0.0148,-0.0091,-0.023,-0.023,30.0062,0.904,176.72,1.0,1.0,49.9375,40.0312,100.0,,,
2025-06-15 11:00:00,0.0,185.8438,86.5125,50.4125,211.625,39.2125,184.9375,185.0,-0.9328,-0.9328,-0.9328,-0.9422,-0.0431,-0.11,-0.0201,-0.0217,-0.116,-0.0196,-0.0178,-0.023,-0.0232,31.3125,0.904,167.4,1.0,1.0,49.9,39.7312,100.0,,,
2025-06-15 11:30:00,0.0,180.5312,85.4125,50.275,206.8,39.05,182.6875,182.75,-0.9328,-0.9328,-0.9344,-0.9406,-0.0458,-0.115,-0.0201,-0.0217,-0.115,-0.0266,-0.0257,-0.023,-0.023,31.7,0.879,159.0,1.0,1.0,49.8125,39.7375,100.0,,,
2025-06-15 12:00:00,0.0,176.7188,84.4125,50.175,202.15,39.2562,179.5312,179.5625,-0.9328,-0.9328,-0.9328,-0.9438,-0.0361,-0.0975,-0.0153,-0.0234,-0.1129,-0.0261,-0.0226,-0.023,-0.023,31.6812,0.892,151.34,1.0,1.0,49.5562,39.525,0.0,,,
2025-06-15 12:30:00,0.0,173.5,83.4125,50.0625,197.625,39.6937,176.3438,176.3438,-0.9344,-0.9328,-0.9344,-0.9406,-0.0374,-0.102,-0.0201,-0.0234,-0.1092,-0.0239,-0.0213,-0.023,-0.023,32.875,0.904,144.28,1.0,1.0,49.0437,39.475,0.0,,,
2025-06-15 13:00:00,0.0,170.0,82.575,49.95,193.25,39.9125,173.5938,173.6562,-0.9359,-0.9328,-0.9359,-0.9406,-0.0326,-0.101,-0.0201,-0.025,-0.1122,-0.0266,-0.0244,-0.023,-0.023,31.7062,0.904,137.9,1.0,1.0,48.5312,39.2875,0.0,,,
2025-06-15 13:30:00,0.0,166.625,81.875,49.825,189.525,39.95,170.8438,170.9062,-0.9344,-0.9328,-0.9344,-0.9422,-0.0278,-0.0935,-0.0169,-0.0234,-0.1062,-0.0231,-0.02,-0.023,-0.0236,30.6562,0.892,131.88,1.0,1.0,47.8812,39.1562,0.0,,,
2025-06-15 14:00:00,0.0,163.4375,81.2375,49.6937,186.3,40.1437,167.5938,167.6562,-0.9344,-0.9344,-0.9344,-0.9422,-0.0248,-0.09,-0.012,-0.0185,-0.099,-0.0161,-0.0134,-0.023,-0.023,31.2188,0.916,126.38,1.0,1.0,47.35,39.0562,0.0,,,
2025-06-15 14:30:00,0.0,160.4062,80.5375,49.5687,183.275,40.3125,164.7188,164.7812,-0.9328,-0.9344,-0.9344,-0.9406,-0.0287,-0.0935,-0.0153,-0.0201,-0.0954,-0.0161,-0.013,-0.023,-0.023,29.7125,0.879,121.36,1.0,1.0,46.9312,38.8875,0.0,,,
2025-06-15 15:00:00,0.0,157.6875,80.0125,49.4875,180.3,40.3875,161.6562,161.7812,-0.9344,-0.9328,-0.9391,-0.9406,-0.0304,-0.095,-0.0201,-0.025,-0.098,-0.0226,-0.02,-0.023,-0.0232,31.625,0.879,116.8,1.0,1.0,46.75,38.8312,0.0,,,
2025-06-15 15:30:00,0.0,155.1875,79.3875,49.3937,177.55,40.4437,158.7812,158.8438,-0.9344,-0.9328,-0.9344,-0.9406,-0.0313,-0.094,-0.0217,-0.0266,-0.1,-0.0266,-0.0222,-0.023,-0.0232,29.4875,0.892,112.5,1.0,1.0,46.5437,38.7437,0.0,,,
2025-06-15 16:00:00,0.0,152.6562,78.9625,49.2625,174.775,40.525,156.3438,156.4062,-0.9344,-0.9344,-0.9391,-0.9422,-0.0344,-0.091,-0.0201,-0.0283,-0.0912,-0.0248,-0.0182,-0.023,-0.0234,30.6625,0.892,108.4,1.0,1.0,46.3,38.7062,0.0,,,
2025-06-15 16:30:00,0.0,150.25,78.575,49.1375,172.125,40.475,153.7812,153.8125,-0.9344,-0.9328,-0.9328,-0.9406,-0.0296,-0.087,-0.0153,-0.0217,-0.0921,-0.0182,-0.0156,-0.0232,-0.0234,30.5562,0.854,104.78,1.0,1.0,45.8875,38.6063,0.0,,,
2025-06-15 17:00:00,0.0,148.0,78.2,48.9937,169.5,40.475,151.3438,151.4375,-0.9344,-0.9328,-0.9328,-0.9406,-0.0213,-0.0825,-0.0153,-0.0185,-0.0898,-0.0156,-0.0121,-0.023,-0.0236,30.5938,0.854,101.76,1.0,1.0,45.6,38.625,0.0,,,
2025-06-15 17:30:00,0.0,146.0,77.8625,48.8937,166.925,40.4688,148.9062,149.0,-0.9344,-0.9328,-0.9344,-0.9406,-0.0186,-0.079,-0.0136,-0.0185,-0.0814,-0.0169,-0.0117,-0.0232,-0.0232,28.325,0.841,99.56,1.0,1.0,45.425,38.5438,0.0,,,
2025-06-15 18:00:00,0.0,144.5,77.325,48.8187,164.55,40.6625,146.6562,146.7188,-0.9344,-0.9328,-0.9344,-0.9406,-0.0051,-0.068,-0.0153,-0.0217,-0.0702,-0.0174,-0.0113,-0.023,-0.023,29.975,0.867,97.66,1.0,1.0,45.6062,38.4875,0.0,,,
2025-06-15 18:30:00,0.0,142.4375,76.7125,48.7437,162.175,40.8375,147.75,147.75,-0.9344,-0.9328,-0.9344,-0.9406,-0.0068,-0.069,-0.0217,-0.025,-0.0779,-0.02,-0.0148,-0.023,-0.0232,29.425,0.841,96.76,1.0,1.0,45.7125,38.5562,0.0,,,
2025-06-15 19:00:00,0.0,140.5312,76.2625,48.6312,159.8,40.9437,147.25,147.2812,-0.9328,-0.9328,-0.9328,-0.9391,-0.0042,-0.0645,-0.0185,-0.025,-0.0746,-0.0187,-0.0143,-0.023,-0.0232,29.9813,0.879,96.32,1.0,1.0,45.8438,38.6437,0.0,,,
2025-06-15 19:30:00,0.0,138.8438,75.8375,48.525,157.525,41.1,146.0625,146.125,-0.9328,-0.9328,-0.9344,-0.9406,-0.0002,-0.063,-0.0185,-0.025,-0.07,-0.0244,-0.0169,-0.023,-0.023,29.4062,0.879,96.0,1.0,1.0,46.1,38.6375,0.0,,,
2025-06-15 20:00:00,0.0,137.25,75.4,48.4125,155.275,41.3937,144.75,144.7812,-0.9391,-0.9328,-0.9328,-0.9391,0.0037,-0.057,-0.0169,-0.0153,-0.0732,-0.0209,-0.0148,-0.023,-0.0236,28.325,0.867,95.14,1.0,1.0,46.4062,38.7062,0.0,,,
2025-06-15 20:30:00,0.0,135.8125,74.9875,48.3062,153.1,41.5687,143.375,143.4062,-0.9328,-0.9328,-0.9328,-0.9406,0.005,-0.0575,-0.0185,-0.025,-0.0664,-0.0248,-0.0191,-0.023,-0.023,29.7562,0.867,93.96,1.0,1.0,46.6562,38.7562,0.0,,,
2025-06-15 21:00:00,0.0,134.3125,74.675,48.15,151.15,41.5312,141.6875,141.7812,-0.9328,-0.9328,-0.9344,-0.9406,-0.0191,-0.07,-0.025,-0.0315,-0.073,-0.0331,-0.0283,-0.023,-0.0232,30.0312,0.867,92.9,1.0,1.0,46.9187,38.775,0.0,,,
2025-06-15 21:30:00,0.0,132.875,74.4125,47.95,149.125,41.4125,139.5312,139.5938,-0.9328,-0.9328,-0.9344,-0.9406,-0.0033,-0.0605,-0.0169,-0.025,-0.0694,-0.0231,-0.0165,-0.023,-0.0234,31.1063,0.854,91.36,1.0,1.0,46.925,38.8563,0.0,,,
2025-06-15 22:00:00,0.0,131.4688,74.0375,47.75,147.15,41.5812,137.1562,137.1875,-0.9328,-0.9344,-0.9344,-0.9422,0.0059,-0.052,-0.0185,-0.0185,-0.0607,-0.0178,-0.0104,-0.023,-0.023,29.9125,0.841,89.22,1.0,1.0,46.725,38.8312,0.0,,,
2025-06-15 22:30:00,0.0,130.125,73.675,47.575,145.4,41.575,134.9062,135.0,-0.9344,-0.9328,-0.9359,-0.9406,0.0015,-0.055,-0.012,-0.0201,-0.0639,-0.0191,-0.013,-0.023,-0.0234,27.8125,0.867,86.82,1.0,1.0,46.4937,38.7625,0.0,,,
2025-06-15 23:00:00,0.0,128.875,73.325,47.3625,143.725,41.5875,132.8125,132.875,-0.9344,-0.9328,-0.9328,-0.9406,0.0015,-0.052,-0.0136,-0.0217,-0.0574,-0.0196,-0.0121,-0.023,-0.0232,28.175,0.814,84.44,1.0,1.0,46.45,38.6562,0.0,,,
2025-06-15 23:30:00,0.0,127.5625,72.925,47.1625,142.075,41.625,130.875,130.9062,-0.9359,-0.9328,-0.9359,-0.9406,0.0028,-0.051,-0.0136,-0.0217,-0.0617,-0.0182,-0.0113,-0.023,-0.0236,29.3438,0.854,81.98,1.0,1.0,46.4375,38.7062,0.0,,,
2025-06-16 00:00:00,0.0,126.3125,72.525,47.0,140.5,41.6625,129.1562,129.25,-0.9344,-0.9328,-0.9391,-0.9391,-0.0037,-0.051,-0.0136,-0.0217,-0.057,-0.0165,-0.0104,-0.0206,-0.0203,28.725,0.827,79.6,1.0,1.0,46.3375,38.7313,0.0,,,
2025-06-16 00:30:00,0.0,125.0938,72.1625,46.8062,138.925,41.6125,127.5938,127.6562,-0.9328,-0.9328,-0.9344,-0.9422,-0.0037,-0.0535,-0.0136,-0.0185,-0.0562,-0.0161,-0.0086,-0.023,-0.0232,29.6625,0.841,77.36,1.0,1.0,46.3125,38.7875,0.0,,,
2025-06-16 01:00:00,0.0,124.0,71.775,46.6062,137.55,41.6125,126.0312,126.125,-0.9313,-0.9328,-0.9344,-0.9469,-0.0011,-0.052,-0.0153,-0.0201,-0.0522,-0.0196,-0.0134,-0.023,-0.023,28.8875,0.841,75.24,1.0,1.0,46.275,38.7437,0.0,,,
2025-06-16 01:30:00,0.0,122.8438,71.3875,46.4187,136.175,41.5938,124.5938,124.6875,-0.9344,-0.9344,-0.9344,-0.9469,0.0002,-0.049,-0.0185,-0.0283,-0.0559,-0.0217,-0.0148,-0.023,-0.023,28.1937,0.827,73.16,1.0,1.0,46.3438,38.7313,0.0,,,
2025-06-16 02:00:00,0.0,121.6875,70.975,46.1937,134.725,41.5062,123.2188,123.2812,-0.9344,-0.9328,-0.9344,-0.9406,0.0046,-0.0435,-0.0136,-0.0201,-0.048,-0.0182,-0.0099,-0.023,-0.023,27.75,0.841,71.26,1.0,1.0,46.225,38.8563,0.0,,,
2025-06-16 02:30:00,0.0,120.5625,70.625,45.9875,133.425,41.4562,121.8438,121.9375,-0.9391,-0.9328,-0.9344,-0.9406,0.0063,-0.043,-0.0136,-0.0201,-0.0463,-0.0178,-0.0108,-0.0236,-0.023,28.8,0.827,69.42,1.0,1.0,46.1562,38.8438,0.0,,,
2025-06-16 03:00:00,0.0,119.625,70.25,45.7937,132.225,41.3937,120.625,120.625,-0.9328,-0.9344,-0.9344,-0.9422,0.0028,-0.044,-0.0153,-0.0217,-0.0498,-0.0178,-0.0108,-0.023,-0.0232,28.6375,0.814,67.66,1.0,1.0,46.0125,38.875,0.0,,,
2025-06-16 03:30:00,0.0,118.5625,69.8,45.6062,130.875,41.325,119.25,119.375,-0.9344,-0.9328,-0.9344,-0.9422,0.0098,-0.038,-0.012,-0.0217,-0.0404,-0.0174,-0.0091,-0.023,-0.0232,29.4062,0.854,65.96,1.0,1.0,45.9625,38.8687,0.0,,,
2025-06-16 04:00:00,0.0,117.5938,69.4125,45.4125,129.675,41.275,118.0625,118.1875,-0.9328,-0.9328,-0.9344,-0.9438,0.0094,-0.038,-0.0136,-0.0217,-0.0417,-0.0174,-0.0082,-0.0232,-0.0234,29.3875,0.841,64.32,1.0,1.0,45.7687,38.8187,0.0,,,
2025-06-16 04:30:00,0.0,117.0938,69.0125,45.2625,128.425,41.3187,116.9062,116.9688,-0.9328,-0.9344,-0.9328,-0.9406,0.0365,-0.0075,-0.0136,-0.0217,-0.015,-0.0143,-0.0029,0.0024,0.0022,29.4125,0.841,62.84,1.0,1.0,45.6937,38.8312,0.0,,,
2025-06-16 05:00:00,0.0,117.5312,68.2125,45.2937,127.35,41.8125,116.0,116.0,-0.9344,-0.9328,-0.9344,-0.9406,0.0347,-0.0085,-0.012,-0.0217,-0.0152,-0.0126,-0.0029,0.0055,0.0059,29.9188,0.841,61.38,1.0,1.0,45.6375,38.9375,0.0,,,
2025-06-16 05:30:00,0.0,117.1562,67.4,45.175,126.35,41.9625,115.0,115.0625,-0.9344,-0.9328,-0.9328,-0.9406,0.0382,-0.007,-0.012,-0.0201,-0.0136,-0.0148,-0.0043,0.0048,0.0048,28.2188,0.841,60.0,1.0,1.0,45.6187,38.925,0.0,,,
2025-06-16 06:00:00,0.0,116.5625,66.65,45.025,125.425,42.0312,114.0,114.0625,-0.9328,-0.9328,-0.9344,-0.9406,0.0356,-0.003,-0.0104,-0.0185,-0.0091,-0.0099,0.001,0.0278,0.0276,29.9312,0.786,58.64,1.0,1.0,45.6625,38.975,0.0,,,
2025-06-16 06:30:00,0.0,115.9688,65.9125,44.875,124.55,42.0312,113.0625,113.125,-0.9328,-0.9328,-0.9328,-0.9422,0.0422,-0.0005,-0.0104,-0.0185,-0.0056,-0.006,0.008,0.0131,0.0129,30.375,0.827,57.46,1.0,1.0,45.6,39.0625,0.0,,,
2025-06-16 07:00:00,0.0,115.5312,65.2625,44.7312,123.675,42.0687,112.1562,112.2188,-0.9328,-0.9328,-0.9375,-0.9406,0.0256,-0.016,-0.0087,-0.0185,-0.0063,-0.0064,0.0062,-0.0077,-0.0083,29.2812,0.867,56.54,1.0,1.0,45.7125,39.0938,0.0,,,
2025-06-16 07:30:00,0.0,115.8125,64.65,44.5938,122.125,40.9688,115.125,115.25,-0.9328,-0.9328,-0.9344,-0.9453,0.0291,-0.042,-0.0136,-0.0201,0.0007,-0.0244,-0.0091,-0.023,-0.023,29.2125,0.867,56.02,1.0,1.0,45.7437,39.0875,100.0,,,
2025-06-16 08:00:00,0.0,115.7188,64.0,44.4875,120.625,40.025,116.1875,116.3125,-0.9344,-0.9328,-0.9328,-0.9453,0.0487,-0.027,-0.0104,-0.0185,0.0019,-0.0222,-0.0069,-0.023,-0.0232,30.3312,0.928,55.48,1.0,1.0,45.6562,39.1437,100.0,,,
2025-06-16 08:30:00,0.0,115.125,63.525,44.325,119.325,39.65,116.3438,116.4688,-0.9328,-0.9328,-0.9328,-0.9391,0.0562,-0.023,-0.012,-0.0169,0.0013,-0.0226,-0.0064,-0.0188,-0.0179,28.2875,0.879,54.62,1.0,1.0,45.3687,39.0875,100.0,,,
2025-06-16 09:00:00,0.0,114.5312,63.025,44.2062,118.3,39.3187,116.5,116.5938,-0.9328,-0.9328,-0.9328,-0.9406,0.0269,-0.0485,-0.0136,-0.0201,0.0042,-0.0231,-0.0078,-0.0004,-0.0004,28.175,0.892,53.78,1.0,1.0,44.8625,38.8937,100.0,,,
2025-06-16 09:30:00,0.0,112.5,62.475,44.0562,117.3,39.0625,116.7812,116.875,-0.9328,-0.9344,-0.9391,-0.9406,0.0579,-0.0015,-0.0104,-0.0185,0.0161,-0.0047,0.0097,0.0103,0.0103,28.6562,0.892,53.02,1.0,1.0,44.4562,38.85,100.0,,,
2025-06-16 10:00:00,0.0,106.7188,61.9875,43.9375,116.275,38.5062,120.5312,120.625,-0.9328,-0.9328,-0.9344,-0.9406,0.0361,-0.0105,-0.0087,-0.0169,0.0022,-0.0301,-0.0143,-0.0123,-0.012,29.45,0.904,52.66,1.0,1.0,43.9875,38.6063,100.0,,,
2025-06-16 10:30:00,0.0,108.2812,61.55,43.6187,115.175,38.2938,117.0938,117.1562,-0.9328,-0.9328,-0.9344,-0.9406,0.0347,-0.009,-0.0104,-0.0217,0.0096,-0.0156,-0.0016,-0.0144,-0.0147,29.375,0.892,51.9,1.0,1.0,43.4625,38.5938,100.0,,,
2025-06-16 11:00:00,0.0,100.0625,73.9,43.6562,112.8,37.2875,108.4062,108.5312,-0.9328,-0.9328,-0.9328,-0.9438,-0.4001,-0.528,-0.0364,-0.0201,-0.361,-0.2383,-0.0607,-0.023,-0.023,29.4188,0.867,51.1,1.0,1.0,43.15,38.4813,100.0,,,
2025-06-16 11:30:00,0.0,107.2188,65.8,43.65,109.3,37.4625,107.2812,107.375,-0.9375,-0.9375,-0.9391,-0.9406,-0.5944,-1.5755,-0.0071,-0.0185,0.0905,1.828,1.8696,0.707,0.705,28.8062,0.892,50.34,1.0,1.0,42.7687,38.3375,79.9187,,,
2025-06-16 12:00:00,0.0,100.0938,54.825,41.0875,101.75,35.5562,95.7188,95.8125,-0.9328,-0.9328,-0.9391,-0.9406,-0.6307,-1.623,-0.012,-0.0266,0.1034,1.8687,1.9094,0.712,0.7118,28.8625,0.879,49.54,1.0,1.0,42.4062,38.2938,79.9062,,,
2025-06-16 12:30:00,0.0,116.8438,55.4,40.1562,102.625,35.2062,110.3125,110.375,20.8703,17.4141,17.1,20.7812,-0.8438,-1.8615,-0.0136,-0.0234,-0.0258,1.8324,1.8752,0.7085,0.7096,29.9312,0.854,48.68,1.0,1.0,42.0312,38.2,79.9062,,,
2025-06-16 13:00:00,0.0,148.0,63.4,41.0437,116.875,35.85,138.5938,138.6875,17.3344,16.0281,15.7719,18.9937,-0.6854,-1.8045,-0.0006,-0.0201,0.2023,2.2336,2.2786,1.0804,1.0977,28.3625,0.867,47.86,1.0,1.0,41.4625,38.0438,79.9062,,,
2025-06-16 13:30:00,0.0,174.8125,71.875,42.6625,136.75,36.5,164.75,164.7812,16.1969,15.7312,15.7078,18.4234,-0.8398,-2.0005,-0.0055,-0.0234,0.1069,2.2996,2.3491,1.1355,1.1419,30.1125,0.827,47.1,1.0,1.0,40.9625,37.9937,79.9062,,,
2025-06-16 14:00:00,0.0,190.2188,77.7625,44.075,149.9,36.65,180.1875,180.2812,15.75,15.5391,15.6203,18.1031,-0.8407,-2.0265,-0.0023,-0.0185,0.1884,2.4134,2.4593,1.2307,1.2252,28.4562,0.892,46.46,1.0,1.0,40.5625,37.8875,79.9062,,,
2025-06-16 14:30:00,0.0,201.7812,81.625,50.625,179.525,37.4625,187.75,187.875,12.9906,12.7188,12.9141,15.1469,-0.7038,-1.9705,12.0114,11.961,11.5845,2.5197,2.5472,1.5299,1.5256,29.4562,0.867,45.88,1.0,1.0,40.4562,37.9,79.9062,,,
2025-06-16 15:00:00,71.6124,197.2188,86.75,50.4688,186.425,38.1937,185.5312,185.6562,8.1562,8.6156,9.1484,10.8203,-0.7243,-1.703,12.5005,12.4241,11.7817,1.1967,1.2151,0.6374,0.6442,28.375,0.892,45.3,1.0,1.0,40.4688,37.8812,100.0,,,
2025-06-16 15:30:00,83.0875,209.7812,87.825,49.825,195.225,38.8937,181.5938,181.875,10.2328,9.6906,10.1234,11.6031,-0.6031,-1.526,13.0173,12.9132,11.8958,1.3384,1.3704,0.9408,0.9446,29.3625,0.854,44.76,1.0,1.0,40.6687,37.8187,100.0,,,
2025-06-16 16:00:00,129.4125,251.3438,102.5625,49.8438,237.525,39.2562,219.7188,219.8125,9.6734,9.2078,9.5078,10.2,-0.6613,-1.582,13.1765,13.0579,12.0091,0.9036,0.9351,0.5532,0.5475,28.1625,0.892,44.26,1.0,1.0,40.8,37.7812,100.0,,,
2025-06-16 16:30:00,192.525,261.7188,113.3125,50.1687,251.65,40.0062,223.0625,223.1562,7.0922,6.5,6.8047,7.5656,-0.6591,-1.616,13.4852,13.3341,12.2197,0.6524,0.6848,0.3207,0.329,28.3,0.841,43.8,1.0,1.0,41.0875,37.8187,100.0,,,
2025-06-16 17:00:00,257.975,279.7188,119.6875,49.8625,266.5,39.3438,248.125,248.125,5.8016,5.3438,5.5172,6.6734,-0.7178,-2.0075,13.5291,13.4251,11.994,1.4106,1.4334,0.8813,0.8785,27.8563,17.912,166.7,1.0,1.0,41.225,37.85,100.0,,,
2025-06-16 17:30:00,370.1749,306.9375,124.3125,49.1687,287.475,38.125,283.2188,283.3438,4.5984,4.3,4.6062,5.2094,-0.8709,-2.9445,14.0394,13.9191,12.2376,2.1574,2.1942,1.1071,1.1027,29.3687,14.821,225.72,0.0,1.0,41.5125,37.8438,72.7812,,,
2025-06-16 18:00:00,508.1937,330.9688,115.6625,48.5062,296.625,37.25,306.4688,306.5938,3.5016,3.4203,4.3031,4.8,-1.1959,-3.857,15.3296,15.2142,12.6979,3.1283,3.1856,1.3777,1.3757,27.9437,2.49,275.54,0.0,1.0,41.9562,37.9125,5.5625,,,
2025-06-16 18:30:00,662.3625,361.8438,120.5,48.8438,319.0,37.1187,334.375,334.4688,2.85,2.8828,3.0578,3.3547,-1.5276,-4.8745,15.809,15.6709,13.3439,4.159,4.2404,1.7583,1.7616,29.4437,2.577,280.76,0.0,1.0,42.2312,37.9,0.0,,,
2025-06-16 19:00:00,662.4688,368.5625,124.4375,48.7812,326.9,36.8438,342.2188,342.3438,2.4156,2.6672,3.0219,3.5562,-1.3801,-4.712,15.7017,15.5653,13.2612,4.096,4.1682,1.7708,1.759,28.3312,0.763,273.82,0.0,1.0,42.7937,37.7875,0.0,,,
2025-06-16 19:30:00,662.2562,371.9375,126.0,48.7625,330.525,37.1063,346.3438,346.4375,2.1922,2.8031,3.2922,3.2672,-1.3521,-4.6585,15.406,15.2809,13.0708,4.0794,4.145,1.7865,1.8016,28.8937,1.098,266.66,0.0,1.0,43.3812,37.8,0.0,,,
2025-06-16 20:00:00,662.0437,373.0,126.8,48.9187,332.525,37.025,347.5,347.5312,2.5187,2.2797,2.7125,3.3453,-1.4361,-4.6895,14.9819,14.86,12.8311,4.0767,4.1415,1.72,1.7198,28.3375,0.813,259.06,1.0,1.0,43.975,37.7562,0.0,,,
2025-06-16 20:30:00,660.875,373.1562,126.775,48.525,332.85,36.7125,347.75,347.8438,2.425,2.4109,2.7562,3.5266,-1.2961,-4.6415,15.2711,15.1476,13.0481,4.1056,4.1695,1.8526,1.8384,28.4875,18.884,271.56,1.0,1.0,44.875,37.7562,0.0,,,
2025-06-16 21:00:00,662.7875,375.5312,127.5125,48.4062,334.4,36.7,349.625,349.6875,2.6609,2.5297,3.0672,3.5219,-1.3215,-4.655,15.263,15.1379,13.0578,4.1927,4.2618,1.8624,1.8707,29.8687,0.939,275.08,1.0,1.0,45.4875,37.775,0.0,,,
2025-06-16 21:30:00,661.6188,375.2188,127.7125,48.4812,334.55,36.7938,349.625,349.6875,2.6422,2.5328,2.8312,3.2906,-1.3727,-4.672,15.2272,15.094,13.0268,4.1485,4.215,1.7907,1.7861,29.9188,0.94,264.82,1.0,1.0,46.0687,37.8312,0.0,,,
2025-06-16 22:00:00,662.4688,375.2188,127.875,48.475,334.85,36.6125,349.7188,349.7188,2.5547,2.7078,3.1047,3.3422,-1.3648,-4.651,15.1119,14.9819,12.9047,4.0807,4.1533,1.7627,1.7581,28.8937,0.783,265.6,1.0,1.0,46.7875,37.8438,0.0,,,
2025-06-16 22:30:00,662.2562,374.4375,127.725,48.225,334.7,36.35,349.5,349.4688,2.5922,2.45,2.8687,3.7703,-1.3723,-4.681,15.1639,15.0469,13.0598,4.1122,4.1839,1.8163,1.8069,28.75,0.72,264.06,1.0,1.0,47.7188,37.9625,0.0,,,
2025-06-16 23:00:00,662.3625,378.0938,128.8625,47.95,336.375,36.2625,351.3125,351.4375,2.25,2.5969,3.1812,3.4719,-1.3189,-4.6765,15.2776,15.1541,13.156,4.2347,4.2986,1.8747,1.8815,29.775,0.663,282.84,1.0,1.0,48.4,37.8375,0.0,,,
2025-06-16 23:30:00,662.2562,377.1562,128.5875,48.0062,336.325,36.3875,351.4062,351.4375,2.7,2.6391,2.9969,3.5938,-1.3828,-4.7365,15.3686,15.2451,13.1169,4.0859,4.1529,1.7791,1.785,27.9,3.037,278.04,1.0,0.0,49.225,37.8438,0.0,,,
2025-06-17 00:00:00,662.0437,376.4062,128.025,47.9437,336.125,35.8375,350.8438,350.9688,2.3625,2.4375,3.0312,3.4562,-1.3574,-4.6435,15.2533,15.1314,13.1332,4.0256,4.0907,1.7325,1.7334,28.1375,2.96,277.7,1.0,0.0,49.9875,38.0438,0.0,,,
2025-06-17 00:30:00,605.7312,371.0312,126.2375,47.7312,332.55,35.775,346.1875,346.25,2.6875,2.55,3.1125,3.7641,-1.2992,-4.191,14.6309,14.5285,12.6287,3.5132,3.5811,1.5124,1.4995,27.675,3.133,285.3,1.0,0.0,46.325,37.95,0.0,,,
2025-06-17 01:00:00,430.2062,350.4375,124.6875,46.975,324.425,36.2625,331.875,331.9688,4.4391,4.0984,4.3797,5.4812,-0.8306,-2.6795,13.144,13.0173,11.9057,2.2791,2.3044,1.1546,1.1576,29.1812,0.866,284.82,1.0,0.0,49.2375,37.9875,3.4187,,,
2025-06-17 01:30:00,329.2687,343.0625,118.6625,47.5562,315.275,36.0562,321.4062,321.3125,4.2219,4.0484,4.9234,5.6531,-0.6898,-1.913,12.7264,12.637,11.788,1.3319,1.3564,0.7518,0.7584,29.2875,0.808,288.08,1.0,0.0,42.4062,38.0875,60.2312,,,
2025-06-17 02:00:00,265.4125,316.5938,126.1625,48.0,301.225,36.8125,298.8125,298.9062,5.4422,5.2453,5.55,5.7422,-0.6666,-1.7475,12.6321,12.5476,11.7643,1.3931,1.4185,0.8514,0.8466,28.3312,0.893,279.2,1.0,1.0,46.9125,38.075,50.0625,,,
